IDX,score
4071,270.6659
4072,361.75
4073,361.75
4074,362.9712
4075,363.2765
4076,361.75
4077,362.9712
4078,361.75
4079,362.0553
4080,361.75
4081,362.6659
4082,362.0553
4083,361.75
4084,362.0553
4085,361.75
4086,361.75
4087,361.75
4088,361.75
4089,361.75
4090,361.75
4091,361.75
4092,361.75
4093,361.75
4094,361.75
4095,361.75
4096,361.75
4097,361.75
4098,361.75
4099,361.75
4100,361.75
4101,361.75
4102,361.75
4103,361.75
4104,361.75
4105,361.75
4106,361.75
4107,361.75
4108,361.75
4109,361.75
4110,361.15
4111,271.2924
4112,361.15
4113,362.2
4114,362.2
4115,361.15
4116,361.9
4117,270.05
4118,361.75
4119,361.75
4120,272.1606
4121,364.9
4122,255.2106
4123,99.3113
4124,256.8871
4125,375.3553
4126,365.8636
4127,363.4212
4128,362.3606
4129,361.7606
4130,362.3606
4131,281.4106
4132,371.9
4133,257.9106
4134,361.9
4135,374.7818
4136,277.5
4137,361.75
4138,279.3106
4139,436.95
4140,361.9
4141,365.5106
4142,361.75
4143,361.75
4144,460.0659
4145,364.45
4146,434.4
4147,363.85
4148,376.5765
4149,364.45
4150,365.35
4151,371.9
4152,366.2659
4153,361.9
4154,184.6
4155,187.5083
4156,282.0212
4157,93.2159
4158,94.4477
4159,363.1
4160,257.6053
4161,187.8136
4162,361.3
4163,364.45
4164,361.9
4165,361.9
4166,361.6053
4167,257.6053
4168,365.3659
4170,372.0484
4171,284.9136
4172,188.2
4174,268.85
4175,282.0212
4176,229.795
4177,282.0212
4179,364.1553
4180,281.4
4181,270.9606
4182,366.2659
4183,185.2212
4184,437.55
4185,361.75
4186,254.6
4187,186.5924
4188,361.9
4189,434.7053
4190,374.0265
4191,373.7212
4192,361.3
4193,339.25
4194,361.6053
4195,188.5053
4196,188.8371
4197,361.9
4198,361.9
4199,363.85
4200,182.103
4202,371.9
4203,361.3
4204,185.3712
4205,185.0659
4206,348.7
4207,362.8
4208,186.7371
4209,371.9
4210,371.3
4211,371.3
4212,371.9
4213,376.2712
4214,187.203
4215,282.0583
4216,339.85
4217,361.75
4218,361.75
4219,361.75
4220,351.4
4221,270.05
4222,190.3636
4223,190.3636
4224,277.0325
4225,257.6053
4226,437.55
4227,437.55
4228,278.9719
4229,255.0553
4230,361.9
4231,371.3
4232,361.15
4233,364.45
4234,364.45
4235,364.45
4236,364.45
4237,361.15
4238,374.3318
4239,361.15
4240,361.15
4241,361.75
4242,361.9
4243,363.5818
4244,284.1583
4245,362.3606
4246,271.55
4247,361.9
4248,348.85
4249,362.8
4250,190.0477
4251,364.0318
4252,361.75
4253,364.45
4254,361.9
4255,282.6053
4256,271.55
4257,269
4258,185.5265
4259,361.25
4260,361.9
4261,355
4262,93.2159
4263,342.5606
4264,361.3
4265,184.15
4266,363.85
4267,364.45
4268,434.7053
4269,371.9
4270,190.0318
4273,361.7606
4274,362.65
4275,187.0053
4276,184.9053
4277,187.0053
4278,362.8106
4279,361.9
4280,363.5553
4281,94.7053
4282,364.9
4283,278.5553
4284,288.4325
4285,361.15
4286,256.1265
4287,270.05
4288,270.05
4289,269.45
4290,269.45
4291,371.9
4292,188.2
4293,364.45
4294,272.103
4295,270.05
4296,187.203
4297,364.1553
4298,351.4
4299,184.15
4300,363.85
4301,267.2
4302,364.9
4303,361.9
4304,361.9
4305,361.75
4306,365.8
4307,361.9
4308,361.3
4309,361.75
4310,363.85
4311,356.2265
4312,361.75
4313,361.75
4314,284.0083
4315,371.3
4316,280.5318
4317,361.3
4318,185.8318
4319,185.5159
4320,361.9
4321,361.3
4322,185.5
4323,374.45
4324,364.45
4325,269.3053
4326,361.9
4327,364.45
4328,364.9
4329,363.85
4330,434.7053
4331,282.3
4332,364.9
4333,282.6053
4334,254.3053
4335,339.4
4336,434.4
4337,364.6477
4338,283.6871
4339,256.8
4340,185.2106
4341,362.35
4342,185.6765
4343,361.3
4344,361.3
4345,361.3
4346,361.15
4347,187.3
4348,361.3
4349,364.45
4350,361.9
4351,364.45
4352,282.9371
4353,282.6795
4354,282.653
4355,278.4
4356,349.15
4357,193.7219
4358,361.15
4359,184.6
4360,278.7
4361,373.85
4362,361.3
4363,187.0053
4364,361.9
4365,257.6053
4366,194.6378
4367,361.9
4368,361.3
4369,361.7606
4370,247.8553
4371,255.0553
4372,188.2159
4373,187.0053
4374,361.3
4375,271.7977
4377,362.65
4378,182.5924
4379,271.6
4380,349.15
4381,361.75
4382,1.5265
4383,278.7
4384,272.7136
4385,342.5053
4386,258.2159
4387,254.75
4388,98.406
4389,339.85
4390,366.903
4391,96.2689
4392,257.3
4393,257.3053
4395,184.3053
4396,364.45
4397,187.3
4398,366.2659
4399,184.9159
4400,185.2106
4401,364.9
4402,371.9
4403,364.45
4404,361.4553
4405,349.0053
4406,361.9
4407,371.9
4408,184.9053
4409,254.9053
4410,361.9
4411,361.3
4412,254
4413,254.3053
4414,363.85
4415,271.0106
4416,349.4606
4417,446.55
4418,361.15
4420,435
4421,184.9053
4422,434.25
4423,349.15
4424,184.6106
4425,342.55
4426,366.7159
4427,272.4659
4428,162.4
4429,361.15
4430,184.3053
4431,458.1659
4432,373.2553
4433,457.8606
4434,433.9159
4435,361.15
4436,186.7
4437,361.3
4438,364.45
4439,254.9053
4440,343.15
4441,361.9
4442,186.7
4443,188.8371
4444,282.7871
4445,94.4371
4446,187.3
4447,361.9
4448,271.55
4449,268.85
4450,367.5348
4451,365.5106
4452,371.15
4453,362.2
4454,271.9053
4455,254.4553
4456,366.6159
4457,362.2
4458,279.3159
4459,95.6689
4460,365.0712
4461,362.0553
4462,434.4
4463,281.1
4464,184.9053
4465,373.5712
4466,364.4606
4467,187.6636
4468,365.0712
4469,361.9
4470,92.6053
4471,361.9
4472,190.3318
4473,257.3106
4474,371.9
4475,361.15
4476,92.3106
4477,185.5265
4478,365.9606
4479,364.9
4480,364.45
4481,434.4
4482,361.9
4483,361.9
4484,361.9
4485,178.7606
4486,184.15
4487,343.15
4488,279.15
4489,372.8
4490,362.2
4491,362.2
4492,363.1053
4493,257.3
4494,188.2
4495,184.15
4496,362.35
4497,363.1053
4498,278.5
4499,366.4106
4500,364.45
4501,187.0053
4502,349.15
4503,257.6053
4504,282.3265
4505,361.9
4506,362.8
4507,92.0053
4508,364.45
4509,278.55
4510,269.5106
4511,364.45
4512,271.5871
4513,188.8106
4514,92.9106
4515,186.7371
4516,340.6106
4517,284.1583
4518,189.1424
4519,268.85
4520,362.0659
4521,361.75
4522,362.2
4523,187.9212
4524,5.1901
4525,270.6606
4526,270.5
4527,271.55
4528,364.45
4529,361.25
4530,260.3371
4531,273.9977
4532,450.0159
4533,364.45
4534,365.9
4535,365.5106
4536,269.7553
4537,281.5659
4538,362.2
4539,376.8553
4540,362.6765
4541,362.2053
4542,254.9053
4543,270.1553
4544,190.0583
4545,185.8318
4546,374.7924
4547,184.15
4548,187.0053
4549,340
4550,268.85
4551,185.8053
4552,364.1553
4553,361.9
4554,364.45
4555,257.6053
4556,255.0553
4557,161.7
4558,363.1
4559,438.45
4560,188.8106
4561,184.15
4562,281.4
4563,364.45
4564,93.8159
4565,361.3
4566,255.0553
4567,254.9053
4568,339.25
4569,362.5053
4570,363.85
4571,363.1
4572,369.3454
4573,363.85
4574,364.4606
4575,373.8765
4576,362.0553
4577,362.0553
4578,339.4
4579,186.7
4580,340.9265
4581,282.3265
4582,361.75
4583,371.3
4584,436.95
4585,367.5136
4586,362.2
4587,186.4159
4588,364.45
4589,187.0053
4590,181.5083
4591,348.85
4592,92.4
4593,191.2795
4594,184.3053
4595,278.7
4596,188.5053
4597,364.45
4598,364.1553
4599,272.8659
4600,364.9
4601,361.3
4602,188.2
4603,272.4659
4604,365.3659
4605,448.75
4606,188.2265
4607,363.5659
4608,361.9
4609,185.5159
4610,371.9
4611,365.1083
4612,361.4553
4613,364.5083
4614,365.3765
4615,189.2606
4616,351.4355
4617,271.55
4618,363.85
4619,375.0606
4620,362.65
4621,254.4553
4622,361.75
4623,362.8
4624,186.2553
4625,363.85
4626,280.75
4627,361.3
4628,184.9053
4629,362.0659
4630,254.9053
4631,371.9
4632,366.5871
4633,362.65
4634,365.0606
4635,371.9
4636,362.65
4637,92.9106
4638,371.9
4639,361.75
4640,385.4514
4641,362.2
4642,361.75
4643,362.5053
4644,92.3
4645,185.2106
4646,321.9837
4647,192.9242
4648,364.45
4649,254.9053
4650,361.9
4651,364.45
4652,254.9053
4653,361.75
4654,94.7053
4655,361.15
4656,361.75
4657,363.85
4658,258.5212
4659,364.7553
4660,364.45
4661,186.1106
4662,371.9
4663,281.7
4664,92.9212
4665,361.9
4666,191.7825
4667,187.9689
4668,363.85
4669,363.8977
4670,363.85
4671,179.6871
4672,371.9
4673,340
4674,163.2053
4675,365.9606
4676,372.9606
4677,364.7553
4678,365.6712
4679,363.85
4680,371.4
4681,361.7606
4682,366.1053
4683,363.85
4684,362.0659
4685,184.6106
4686,186.8
4687,363.8712
4688,254.9053
4689,361.9
4690,279.45
4691,355
4692,94.1318
4693,365.5106
4694,365.35
4695,361.15
4696,187.9106
4697,341.65
4698,361.15
4699,361.75
4700,364.45
4701,362.3606
4702,184.75
4703,361.75
4704,92.0053
4705,188.7295
4706,361.75
4707,366.2818
4708,364.45
4709,279.15
4710,94.4477
4711,361.7606
4712,364.45
4713,269.45
4714,271.5765
4715,190.5613
4716,285.1924
4717,363.85
4718,249.0765
4719,256.1265
4720,94.7053
4721,94.4477
4722,364.1553
4723,364.1765
4724,361.15
4725,365.3
4726,364.7553
4727,365.3659
4728,279.0159
4729,279.55
4730,187.6053
4731,186.7
4732,187.0053
4733,364.45
4734,255.0553
4735,188.2265
4736,365.3765
4737,363.85
4738,180.2606
4739,362.0553
4740,364.803
4741,363.1212
4742,277.6035
4743,361.75
4744,371.9
4745,361.9
4746,255.0553
4747,364.9
4748,362.5053
4749,364.45
4750,188.8106
4751,187.0053
4752,271.2924
4753,268.85
4754,362.0553
4755,190.6424
4756,361.15
4757,280.5424
4758,365.0606
4759,361.75
4760,361.7606
4761,361.3
4762,94.1318
4763,343.15
4764,280.8
4765,367.2083
4766,340
4767,187.0053
4768,361.9
4769,247.55
4770,248.15
4771,361.9
4772,364.3424
4773,365.0712
4774,255.8318
4775,187.3
4776,364.7659
4777,361.3
4778,92.6053
4779,371.9
4780,371.9
4781,271.55
4782,361.9
4783,271.903
4784,278.25
4785,278.25
4786,255.0553
4787,361.9
4788,96.403
4789,364.4606
4790,363.1212
4791,364.1765
4792,363.85
4793,364.45
4794,341.3765
4795,271.55
4796,283.3871
4797,271.55
4798,271.55
4799,281.1
4800,361.75
4801,269.4606
4802,361.75
4803,271.55
4804,375.2477
4805,348.7
4806,361.75
4807,437.55
4808,371.75
4809,371.75
4810,272.1606
4811,187.3106
4812,187.0265
4813,363.85
4814,285.8772
4815,271.8606
4816,363.85
4817,184.3053
4818,363.95
4820,188.5053
4821,271.8553
4822,257.3
4823,257.6053
4824,362.2
4825,187.0053
4826,371.1666
4827,371.9
4828,362.8
4829,434.25
4830,269.4606
4831,357.1848
4832,282.3265
4833,273.4765
4834,364.803
4835,92.6053
4836,187.053
4837,270.8053
4838,94.7424
4839,186.1106
4840,277.5
4841,93.2159
4842,282.3265
4843,185.5
4844,283.0924
4845,364.45
4846,362.9712
4848,187.75
4849,364.45
4850,361.3
4851,252.3977
4852,270.05
4853,433.65
4854,361.9
4855,255.2106
4856,371.9
4857,187.3318
4858,363.2765
4859,361.3
4860,184.4553
4861,362.65
4862,184.6106
4863,254.6
4864,362.8
4865,361.3
4866,272.903
4867,257.9106
4868,342.55
4869,270.05
4870,434.85
4871,368.1613
4872,187.0053
4873,361.9
4874,449.6553
4875,365.0606
4876,361.25
4877,186.5606
4878,361.9
4879,272.4659
4880,278.65
4881,187.75
4882,446.55
4883,362.2
4884,187.6318
4885,95.6583
4886,362.2
4887,435
4888,361.75
4889,257.3
4890,94.4265
4891,255.2106
4892,280.65
4893,361.9
4894,284.9136
4895,96.0977
4896,254.9053
4897,361.9
4898,343.15
4899,184.4553
4900,269
4901,93.9606
4902,362.0553
4903,187.0053
4904,274.3818
4905,163.2053
4906,363.2765
4907,187.0053
4908,363.85
4909,187.0053
4910,361.75
4911,184.4553
4912,361.75
4913,437.8659
4914,362.6659
4915,362.8
4916,255.0553
4917,361.9
4918,191.5848
4919,189.753
4920,270.05
4921,339.8053
4922,270.3553
4923,270.05
4924,361.15
4925,365.35
4926,271.8553
4927,364.45
4928,273.7818
4929,363.1053
4930,361.15
4931,363.85
4932,434.5
4933,371.9
4934,270.6712
4935,378.4083
4936,190.3636
4937,340
4938,365.8159
4939,362.8
4940,361.6
4941,257.6053
4942,257.6053
4943,255.0553
4944,198.921
4945,339.5
4946,361.9
4947,187.6159
4948,377.1871
4949,362.8106
4950,184.75
4951,361.75
4952,361.75
4953,187.9689
4954,361.15
4955,361.75
4956,188.5795
4957,187.9212
4958,274.0659
4959,269
4960,339.4
4961,437.55
4962,279.15
4963,438.45
4964,436.95
4965,437.55
4966,438
4967,279.15
4968,279.15
4969,368.1613
4970,363.25
4971,361.9
4972,187.9106
4973,187.0053
4974,342.5053
4975,339.4
4976,189.753
4977,187.9106
4978,269
4979,361.9
4980,186.4159
4981,185.0553
4982,254.9053
4983,449.8553
4984,362.35
4985,277.35
4986,361.9
4988,185.5265
4989,254.6
4990,339.4
4991,361.75
4992,355.7553
4993,364.45
4994,361.15
4995,184.6106
4996,254.9053
4997,361.75
4999,184.3053
5000,184.3053
5001,362.6765
5002,364.9
5003,434.5712
5004,188.8106
5005,96.2689
5006,361.9
5007,274.0606
5008,92.6053
5009,184
5010,184
5011,184.3053
5012,184.3053
5013,364.9
5014,363.85
5015,92.9106
5016,163.2053
5017,365.8
5018,361.9
5019,186.7
5020,361.3
5021,361.9
5022,364.9
5023,361.3
5024,366.2659
5025,362.8
5026,282.6
5027,191.8636
5028,363.85
5029,371.9
5030,372.8
5031,273.2189
5032,184.3053
5033,364.1553
5034,361.9
5035,361.9
5036,361.9
5037,361.9
5038,260.6
5039,361.3
5040,186.7
5041,94.7053
5042,371.9
5043,280.05
5044,371.9
5045,364.45
5046,363.85
5047,365.6553
5048,187.9212
5049,92.9
5050,361.9
5051,361.9
5052,361.9
5053,434.85
5054,254.9053
5055,255.0553
5056,364.4818
5057,343.8295
5058,257.3
5059,255.65
5060,269.5
5061,348.7
5062,92.6053
5063,339.4
5064,339.4
5065,339.4
5066,361.4553
5067,349.15
5068,364.75
5069,348.55
5070,436.95
5071,339.4
5072,187.0053
5073,257.6053
5074,258.2
5075,363.85
5076,339.4
5077,339.5553
5078,186.7212
5079,186.7
5080,184
5081,184
5082,184.3053
5083,188.7136
5084,255.2106
5085,361.9
5086,361.3
5087,361.4553
5088,363.7159
5089,361.9
5090,361.9
5091,269.3
5092,184.9053
5093,361.75
5094,350.8
5095,190.5348
5096,254.9053
5097,191.5583
5098,361.9106
5099,187.0053
5100,363.85
5101,280.05
5102,186.4159
5103,194.0643
5104,255.5159
5105,282.3
5106,188.5053
5107,279.4712
5108,278.8606
5109,376.8553
5110,369.3348
5111,364.45
5112,280.5
5113,372.8
5114,371.9
5115,361.9
5116,340
5117,339.4
5118,434.4
5119,185.0659
5120,185.6765
5121,351.4
5122,339.5553
5123,339.5553
5124,343.45
5125,187.0265
5126,339.25
5127,371.3
5128,254.9053
5129,371.9
5130,372.8
5131,254.9053
5132,365.6553
5133,257.6053
5134,188.5053
5135,188.2265
5136,362.65
5137,372.65
5138,367.1818
5139,363.8871
5140,172.4227
5141,361.15
5142,184.6106
5143,371.4
5144,92.9106
5145,280.95
5146,371.75
5147,371.75
5148,371.75
5149,187.9212
5150,278.2659
5151,285.9901
5152,278.5553
5153,257.6053
5154,362.5053
5155,363.85
5156,364.7553
5157,350.8
5158,278.25
5159,361.9
5160,365.3
5161,280.65
5162,341.5106
5163,339.8606
5164,281.5606
5165,254.6
5166,361.75
5167,363.85
5168,362.0659
5169,364.45
5170,365.35
5171,184.6106
5172,361.9
5173,361.9
5174,361.15
5175,186.7
5176,361.75
5177,361.75
5178,361.75
5179,186.7
5180,371.9
5181,185.8053
5182,186.8
5183,361.15
5184,372.2
5185,339.4
5186,361.9
5187,352.45
5188,372.35
5189,361.75
5190,371.3
5191,339.4
5192,184.6
5193,364.45
5194,373.85
5195,361.3
5196,363.4212
5197,188.5053
5198,371.75
5199,371.75
5200,371.75
5201,185.5265
5202,186.7
5203,186.7
5204,371.3
5205,93.8265
5206,93.8265
5207,371.75
5208,371.75
5209,372.2
5210,185.9818
5211,361.7606
5212,361.75
5213,363.1159
5214,363.1
5215,363.85
5216,361.15
5217,362.2
5218,348.7
5219,348.7
5220,363.25
5221,361.75
5222,362.65
5223,191.5901
5224,189.453
5225,362.9553
5226,281.2553
5227,260.6
5228,362.35
5229,185.65
5230,371.9
5231,187.8136
5232,187.3
5233,361.75
5234,362.3606
5235,361.75
5236,361.75
5237,361.75
5238,361.75
5239,362.3606
5240,361.3
5241,280.05
5242,340.75
5243,280.95
5244,278.25
5245,185.5
5246,361.9
5247,361.9
5248,348.5553
5249,186.7
5250,188.5053
5251,186.7
5252,351.1053
5253,92.9
5254,255.0553
5255,362.0553
5256,363.2606
5257,185.8053
5258,363.85
5259,185.15
5260,361.4553
5261,365.35
5262,365.35
5263,339.4
5264,361.15
5265,362.9553
5266,363.85
5267,278.25
5268,361.75
5269,362.8
5271,372.35
5272,363.7
5273,276.9
5274,361.9
5275,348.5553
5276,185.3553
5277,184.6106
5278,364.45
5279,339.4
5280,341.9977
5281,276.75
5282,363.85
5283,361.75
5284,365.35
5285,188.5053
5286,362.65
5287,187.75
5288,257.0106
5289,184.9159
5290,187.1871
5291,361.9
5292,361.3
5293,340
5294,280.95
5295,188.2
5296,271.8
5297,184.3053
5298,365.6818
5299,92.3
5300,373.85
5301,184.3053
5302,363.85
5303,351.4
5304,361.9
5305,361.3
5306,371.9
5307,188.2265
5308,364.45
5309,361.6053
5310,282.1977
5311,339.4
5312,185.5
5313,365.703
5314,361.4553
5315,184.15
5316,434.4
5317,279.7553
5318,435
5319,363.85
5320,434.4
5321,93.2053
5322,365.35
5323,188.5053
5324,188.2
5325,365.9606
5326,374.6
5327,372.8
5328,285.2719
5329,365.35
5330,364.45
5331,185.8053
5332,184.9053
5333,364.4606
5334,184
5335,365.3659
5336,365.3659
5337,365.3659
5338,184.3053
5339,184.3053
5340,188.5053
5341,188.2
5342,188.2
5343,185.5
5344,361.15
5345,361.3
5346,361.3
5347,361.3
5348,361.3
5349,361.9
5350,361.15
5351,364.9
5352,362.35
5353,188.2
5354,361.3
5355,371.9
5356,362.35
5357,362.2
5358,363.85
5359,365.9765
5360,270.05
5361,365.6553
5362,185.8318
5363,186.7
5364,186.7
5365,361.9
5366,361.9
5367,361.9
5368,361.9
5369,361.9
5370,361.9
5371,361.9
5372,361.9
5373,361.9
5374,285.9901
5375,434.4
5376,361.9
5377,361.75
5378,361.75
5379,186.7
5380,363.1053
5381,361.9
5382,361.75
5383,184.3053
5384,436.95
5385,361.9
5386,281.7371
5387,184.6106
5388,277.3606
5389,186.7
5390,365.35
5391,364.45
5392,361.3
5393,361.3
5394,295.765
5395,188.2
5396,188.2
5397,188.2
5398,186.7
5399,186.7
5400,271.55
5401,365.35
5402,365.35
5403,361.9
5404,339.8606
5405,361.7606
5406,339.5553
5407,184.9053
5408,339.25
5409,372.6553
5410,184
5411,340.7765
5412,366.2659
5413,187.6053
5414,254.6
5415,361.9
5416,372.35
5417,348.7
5418,187.6159
5419,365.35
5420,361.9
5421,362.3712
5422,361.9
5423,186.8818
5424,92.3106
5425,186.7
5426,364.45
5427,361.3
5428,339.85
5429,184.3053
5430,339.4
5431,281.7053
5432,348.7
5433,363.95
5434,366.5712
5435,362.8
5436,363.85
5437,363.85
5438,187.0053
5439,361.75
5440,184.9053
5441,362.65
5442,371.9
5443,371.9
5444,371.9
5445,361.3
5446,274.0871
5447,376.55
5448,376.55
5449,184.3053
5450,365.0606
5451,188.2
5452,362.65
5453,187.3
5454,280.95
5455,361.7606
5456,361.75
5457,364.45
5458,363.85
5459,94.5712
5460,187.75
5461,188.5053
5462,361.9
5463,365.35
5464,374.45
5465,255.2106
5467,187.0053
5468,373.25
5469,278.25
5470,280.95
5471,280.95
5472,280.95
5473,278.25
5474,186.7
5475,186.7
5476,279.3106
5477,186.7
5478,361.4
5479,361.9
5480,279.0159
5481,361.9
5482,93.2159
5483,364.4606
5484,361.9
5485,373.7318
5486,342.55
5487,188.5053
5488,187.9106
5489,184.6106
5490,340
5491,186.7
5492,185.5265
5493,364.45
5494,361.9
5495,375.95
5496,254.9053
5497,362.35
5498,377.1606
5499,187.0053
5500,189.2606
5501,361.3
5502,162.9
5503,374.0265
5504,364.45
5505,269
5506,362.2
5507,185.05
5508,375.95
5509,187.6053
5510,362.35
5511,361.9
5512,361.9
5513,361.9
5514,434.4
5515,364.6424
5516,365.9606
5517,255.8053
5518,187.0053
5519,371.9
5520,364.45
5521,188.5053
5522,187.0053
5523,363.85
5524,255.2106
5525,185.05
5526,184.4553
5527,184.3053
5528,437.5765
5529,363.5659
5530,187.3
5531,187.0053
5532,186.7
5533,255.0553
5534,365.35
5535,185.05
5536,341.5371
5537,278.7053
5538,270.05
5539,364.9
5540,362.35
5541,184.9159
5542,364.45
5543,184.9053
5544,371.3
5545,363.1
5546,364.1553
5547,436.95
5548,340.4712
5549,184.3053
5550,351.7053
5551,363.85
5552,371.9
5553,371.9
5554,362.2
5555,371.9
5556,188.2
5557,188.5053
5558,188.2
5559,102.0696
5560,374.45
5561,257.6053
5562,364.45
5563,348.25
5564,271.8818
5565,361.9
5566,254.4553
5567,362.9553
5568,362.3712
5569,184.6
5570,282.9371
5571,340.9
5572,361.9
5573,435.3
5574,364.7553
5575,280.75
5576,351.4212
5577,363.85
5578,363.1159
5579,363.85
5580,363.85
5581,363.85
5582,364.1553
5583,94.1212
5584,190.0477
5585,254.9053
5586,362.3606
5587,376.8553
5588,194.0272
5589,177.15
5590,362.8
5591,255.0553
5592,187.0053
5593,270.0712
5594,364.45
5595,92.9212
5596,362.0553
5597,270.6818
5598,362.2
5599,189.753
5600,371.9
5601,257.6053
5602,365.3659
5603,187.9106
5604,281.2606
5605,270.6818
5606,271.8553
5607,364.1765
5608,366.4265
5609,187.9106
5610,362.6659
5611,3.053
5612,361.9
5613,184.9053
5614,269.1553
5615,366.2659
5616,188.2
5617,93.6553
5618,93.5212
5619,188.8106
5620,860.1352
5621,859.8299
5622,496.207
5623,451.0332
5624,351.7053
5625,361.9
5626,186.7
5627,365.2053
5628,92.6159
5629,280.05
5630,364.45
5631,282.9371
5632,361.3
5633,361.9
5634,269.1553
5635,342.55
5636,362.65
5637,187.9212
5638,188.2
5639,187.5083
5640,184.6
5641,188.8106
5642,189.4477
5643,363.25
5644,278.3143
5645,187.3
5646,97.1477
5647,364.7553
5648,189.1636
5649,188.5053
5650,361.7606
5651,93.8265
5652,190.3371
5653,255.0553
5654,361.9
5655,371.75
5656,255.0553
5657,365.65
5658,187.0053
5659,92.3106
5660,93.8265
5661,361.3
5662,187.0053
5663,92.9106
5664,184.15
5665,435
5666,365.0606
5667,366.3136
5668,371.75
5669,361.15
5670,361.9
5671,187.0053
5672,362.9818
5673,187.0053
5674,340.3053
5675,186.5659
5676,362.2
5677,371.75
5678,371.25
5679,184.6106
5680,362.9712
5681,193.4166
5682,435
5683,189.0242
5684,361.4
5685,365.3659
5686,250.8712
5687,188.5053
5688,255.0553
5689,188.8106
5690,256.1106
5691,187.3106
5692,363.1
5693,371.2143
5694,363.85
5695,361.9
5696,364.45
5697,187.9212
5698,340.8053
5699,364.7553
5700,254.75
5701,186.7
5702,435
5703,186.1265
5704,188.6659
5705,364.45
5706,365.0606
5707,364.4606
5708,341.5106
5709,436.8318
5710,361.75
5711,361.75
5712,361.75
5713,255.0553
5714,343.15
5715,341.1106
5716,269.3
5717,361.15
5718,379.8272
5719,351.2765
5720,187.0053
5721,379.8272
5722,364.1553
5723,186.7
5724,248.05
5725,255.3606
5726,340
5727,187.8136
5728,435.3053
5729,248.15
5730,248.05
5731,361.9
5732,361.75
5733,361.3
5734,340.5
5735,351.8106
5736,185.9712
5737,374.45
5738,341.1106
5739,340.5
5740,348.65
5741,340.5
5742,371.9
5743,361.3
5744,361.3
5745,340.3053
5746,271.8553
5747,257.6053
5748,340.5
5749,282.0212
5750,187.0053
5751,254.9053
5752,340.5
5753,361.9
5754,340.5
5755,255.0553
5756,364.7871
5757,361.75
5758,187.203
5759,361.3
5760,362.8265
5761,187.7818
5762,278.7
5763,361.9
5764,365.35
5765,186.7
5766,366.7159
5767,362.3712
5768,361.9
5769,185.8053
5770,268.85
5772,339.85
5773,363.8712
5774,362.65
5775,185.6765
5776,187.9212
5777,365.1083
5778,362.8106
5779,189.4848
5780,187.0265
5781,186.7
5782,340.3053
5783,362.35
5784,362.9818
5785,340.8053
5786,254.4553
5787,184.6106
5788,364.803
5789,271.55
5790,186.7
5791,361.4553
5792,255.0553
5793,361.75
5794,361.75
5795,362.65
5796,185.8053
5797,187.0053
5798,340.35
5799,279.0159
5800,269.7659
5801,339.25
5802,424.9
5803,434.4
5804,361.75
5805,188.6659
5806,99.6272
5807,273.0765
5808,361.3
5809,361.3
5810,371.9
5811,371.9
5812,361.9
5813,361.75
5814,185.65
5815,93.5212
5816,364.45
5817,195.6772
5818,343.15
5819,255.0553
5820,94.7053
5821,248.15
5822,362.9553
5823,361.75
5824,92.3106
5825,185.3606
5826,365.6818
5827,94.1424
5828,340
5829,354.4
5830,189.1159
5832,361.9106
5833,184.15
5834,184.75
5835,434.4
5836,187.0053
5837,186.4159
5838,270.75
5839,364.45
5840,278.7
5841,434.4
5842,361.7606
5843,185.5159
5844,340.2053
5845,187.3
5846,281.4
5847,282.3
5848,363.85
5849,361.75
5850,254.9053
5851,361.3
5852,92.6159
5853,92.3106
5854,268.85
5855,255.3606
5856,362.9712
5857,92.9106
5858,434.85
5859,282.3
5860,366.5712
5861,254.9053
5862,362.0553
5863,284.9348
5864,435
5865,187.203
5866,295.9256
5867,186.7
5868,425.4
5869,364.9
5870,363.95
5871,362.8
5872,188.2
5873,364.4818
5874,189.4159
5875,362.65
5876,255.0553
5877,187.9212
5878,362.65
5879,374.3318
5880,186.2606
5881,371.45
5882,283.3606
5883,269.1553
5884,194.8037
5885,93.8159
5886,364.1553
5887,361.75
5888,186.4106
5889,187.0265
5890,187.3318
5891,185.0659
5892,376.1636
5893,271.55
5894,363.8712
5897,365.6553
5898,365.5106
5899,351.4
5900,365.5106
5901,186.7
5902,187.3106
5903,190.3848
5904,436.9712
5905,190.3848
5906,92.0053
5907,188.65
5908,188.2
5909,186.2871
5910,272.4659
5911,367.0212
5912,95.6212
5913,361.75
5914,361.75
5915,361.75
5916,351.4
5917,187.0053
5918,272.7712
5919,279.0106
5920,279.0106
5921,279.0106
5922,279.0106
5923,278.7053
5924,185.8318
5925,340.0106
5927,371.4
5928,189.7795
5929,361.75
5930,268.85
5931,366.903
5932,363.85
5933,362.6659
5934,361.75
5935,95.3636
5937,361.75
5938,434.8606
5939,94.2659
5940,278.8553
5941,368.7348
5942,186.1371
5943,272.5606
5944,255.0553
5945,278.7053
5946,362.3606
5947,364.1924
5948,272.5606
5949,352.3159
5950,365.9606
5951,188.5053
5952,448.3818
5953,94.4
5954,95.9265
5955,363.2871
5956,184.9053
5957,255.5159
5958,94.7053
5959,191.8901
5960,365.35
5961,94.4477
5962,163.6818
5963,187.6053
5964,94.4
5965,362.8
5966,361.9
5967,361.9
5968,93.6553
5969,341.5265
5970,280.0606
5971,187.3106
5972,361.15
5973,434.4
5974,363.85
5975,365.0106
5976,190.1924
5977,365.0606
